DR2/Granger, WA
// Revised 16 June 2004. Discharge from new site
runoff 1
// Head weirs 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68
irrig_ext 7
irrig_int_next 2
// Sunnyside canal leakage and influx from upgradient
gw_ext 2
// Harrah Agrimet Data retrieved from http://www.usbr.gov/pn/agrimet/ Data interpolation described in dr2_in.xls
precip 1
tsta_max_f 1
tsta_min_f 1
solrad 1
pan_evap 1
relhum 1
swe 0
form_data 0      0.10 0.11 0.09 0.05
##############################      runoff 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68 Int_28.90A Int_29.15 Sunnyside Upgradient ppt(in) tmax tmin solrad(lang) potet_kp relhum
1988 1 30 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 45.96 32.35 154.13 0.04 0.6
1988 1 31 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 33.53 26.61 78.66 0.02 0.55
1988 2 1 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 33.93 18.83 207.73 0.04 0.55
1988 2 2 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 33.77 16 199.46 0.03 0.65
1988 2 3 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 41.16 17.73 155.2 0.03 0.73
1988 2 4 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 44.93 21.74 151.46 0.02 0.74
1988 2 5 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 43.91 27.64 161.6 0.02 0.72
1988 2 6 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 39.35 26.69 114.93 0.02 0.76
1988 2 7 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 50.52 27.64 162.13 0.02 0.72
1988 2 8 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0.01 50.91 32.35 156 0.02 0.78
1988 2 9 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 52.56 34.24 141.6 0.03 0.6
1988 2 10 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 58.69 30.62 171.73 0.05 0.72
1988 2 11 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 62.7 32.67 192.53 0.05 0.65
1988 2 12 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 54.21 30.55 95.46 0.04 0.71
1988 2 13 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 53.27 40.53 198.13 0.07 0.48
1988 2 14 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 54.29 37.78 174.13 0.06 0.59
1988 2 15 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 53.5 38.49 229.59 0.08 0.5
1988 2 16 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 56.73 32.59 246.13 0.06 0.48
1988 2 17 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 55.23 30.86 208.26 0.08 0.65
1988 2 18 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 58.22 30.31 250.12 0.06 0.53
1988 2 19 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 62.23 28.19 261.33 0.06 0.66
1988 2 20 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 63.02 27.24 270.66 0.06 0.65
1988 2 21 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 65.85 27.4 257.86 0.08 0.58
1988 2 22 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.67 29.13 278.13 0.06 0.46
1988 2 23 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 53.42 25.51 231.19 0.06 0.53
1988 2 24 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.83 24.73 267.99 0.06 0.55
1988 2 25 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.59 26.06 257.06 0.06 0.57
1988 2 26 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 64.98 28.58 269.33 0.06 0.58
1988 2 27 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 66.32 30.55 266.12 0.06 0.58
1988 2 28 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 68.44 37.31 290.39 0.07 0.55
1988 2 29 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 67.97 43.68 260.53 0.07 0.58
1988 3 1 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0.08 60.34 37.94 162.93 0.05 0.74
1988 3 2 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 62.31 34.79 246.12 0.09 0.64
