1985 5 9 0 0 0 0.61 77.8 68.5 8 0.84
1985 5 10 0 0 0 0.07 75.9 69.4 6.7 0.90
1985 5 11 0 0 0 0.48 78.6 68.5 6.5 0.85
1985 5 12 0 0 0 1.15 77.8 65.2 27 0.93
1985 5 13 0 0 0 0.23 76.9 67.6 8.2 0.87
1985 5 14 0 0 0 3.21 76.9 67.6 124 0.96
1985 5 15 0 0 0 2.29 75.9 68.5 84 1.00
1985 5 16 0 0 0 2.30 78.6 68.5 24 0.93
1985 5 17 0 0 0 4.12 78.6 67.6 112 0.97
1985 5 18 0 0 0 4.49 75.1 67.6 75 1.00
1985 5 19 0 0 0 0.55 77.8 68.5 13 0.95
1985 5 20 0 0 0 0.18 77.8 68.5 11 0.88
1985 5 21 0 0 0 0.18 76.9 70.4 9.6 0.83
1985 5 22 0 0 0 0.25 77.8 68.5 9.2 0.80
1985 5 23 0 0 0 0.06 77.8 68.5 8.6 0.82
1985 5 24 0 0 0 0.12 77.8 68.5 8.3 0.83
1985 5 25 0 0 0 0.20 80.4 70.4 8 0.83
1985 5 26 0 0 0 0.02 80.4 71.3 7.8 0.81
1985 5 27 0 0 0 0.03 79.6 71.3 7.4 0.76
1985 5 28 0 0 0 0.03 79.6 72.3 7.4 0.82
1985 5 29 0 0 0 0.00 80.4 70.4 7 0.82
1985 5 30 0 0 0 0.00 81.3 70.4 6.9 0.84
1985 5 31 0 0 0 0.00 80.4 70.4 6.7 0.83
1985 6 1 0 0 0 0.00 81.3 71.3 6.5 0.84
1985 6 2 0 0 0 0.00 79.6 70.4 6.3 0.87
1985 6 3 0 0 0 0.00 77.8 68.5 6.1 0.88
1985 6 4 0 0 0 0.00 78.6 68.5 6.1 0.84
1985 6 5 0 0 0 0.00 83.9 69.4 6 0.76
1985 6 6 0 0 0 0.00 83.9 69.4 6 0.82
1985 6 7 0 0 0 0.00 81.3 70.4 5.8 0.82
1985 6 8 0 0 0 0.00 80.4 71.3 5.8 0.90
1985 6 9 0 0 0 0.02 80.4 69.4 5.6 0.82
1985 6 10 0 0 0 0.02 80.4 69.4 5.9 0.90
1985 6 11 0 0 0 0.00 80.4 67.9 5.6 0.89
1985 6 12 0 0 0 0.00 79.6 71.3 5.5 0.84
1985 6 13 0 0 0 0.00 82.1 73.3 5.5 0.81
1985 6 14 0 0 0 0.00 82.1 73.3 5.4 0.81
1985 6 15 0 0 0 0.26 79.6 73.3 5.2 0.84
1985 6 16 0 0 0 0.00 80.4 71.3 5.1 0.84
1985 6 17 0 0 0 0.00 80.4 70.4 4.8 0.82
1985 6 18 0 0 0 0.00 79.6 69.4 4.8 0.82
1985 6 19 0 0 0 0.20 80.4 69.4 4.8 0.83
1985 6 20 0 0 0 0.00 81.3 69.4 4.8 0.83
1985 6 21 0 0 0 0.00 81.3 71.3 4.7 0.83
1985 6 22 0 0 0 0.00 80.4 72.3 4.6 0.88
1985 6 23 0 0 0 0.00 80.4 70.4 4.6 0.88
1985 6 24 0 0 0 0.00 79.6 70.4 4.6 0.84
1985 6 25 0 0 0 0.00 80.4 70.4 4.6 0.90
1985 6 26 0 0 0 0.00 81.3 70.4 4.4 0.82
1985 6 27 0 0 0 0.00 83.1 70.4 4.2 0.73
1985 6 28 0 0 0 0.03 83.9 70.4 4.1 0.80
1985 6 29 0 0 0 0.00 82.1 73.3 4 0.82
1985 6 30 0 0 0 0.00 78.6 73.3 4.2 0.80
1985 7 1 0 0 0 0.46 80.4 71.3 4.2 0.87
1985 7 2 0 0 0 0.54 80.4 68.5 4.3 0.85
1985 7 3 0 0 0 0.32 81.3 72.3 4.5 0.84
1985 7 4 0 0 0 0.57 82.1 72.3 6.4 0.85
1985 7 5 0 0 0 0.06 82.1 71.3 4.3 0.87
1985 7 6 0 0 0 0.09 80.4 71.3 4.1 0.83
1985 7 7 0 0 0 0.04 79.6 73.3 4 0.87
1985 7 8 0 0 0 0.21 79.6 73.3 6 0.90
1985 7 9 0 0 0 0.07 83.1 71.3 4.5 0.82
1985 7 10 0 0 0 0.00 83.1 71.3 4 0.80
1985 7 11 0 0 0 0.44 81.3 71.3 4.5 0.87
1985 7 12 0 0 0 0.41 83.1 71.3 4.5 0.85
1985 7 13 0 0 0 0.20 83.9 69.4 3.7 0.82
1985 7 14 0 0 0 0.08 83.9 71.3 3.9 0.83
1985 7 15 0 0 0 1.79 81.3 69.4 22 1.00
1985 7 16 0 0 0 0.99 77.8 69.4 12 0.96
1985 7 17 0 0 0 1.10 79.6 70.4 31 0.91
1985 7 18 0 0 0 0.09 80.4 70.4 5.8 0.89
1985 7 19 0 0 0 0.14 80.4 72.3 13 0.88
1985 7 20 0 0 0 2.02 81.3 68.5 46 0.92
1985 7 21 0 0 0 0.60 82.1 68.5 11 0.90
1985 7 22 0 0 0 0.06 80.4 73.3 6.8 0.89
1985 7 23 0 0 0 0.27 79.6 72.3 6.6 0.90
1985 7 24 0 0 0 0.60 79.6 70.4 10 0.90
1985 7 25 0 0 0 0.00 80.4 70.4 6.3 0.87
1985 7 26 0 0 0 0.27 80.4 72.3 6.1 0.90
1985 7 27 0 0 0 0.06 80.4 64.9 5.6 0.88
1985 7 28 0 0 0 0.67 79.6 64.7 9.5 0.92
1985 7 29 0 0 0 0.36 80.4 71.3 6.5 0.91
1985 7 30 0 0 0 0.37 80.4 71.3 6.1 0.89
1985 7 31 0 0 0 0.03 80.4 71.3 5.5 0.85
1985 8 1 0 0 0 0.73 80.4 71.3 7 0.84
1985 8 2 0 0 0 0.41 81.3 69.4 5.8 0.83
1985 8 3 0 0 0 0.00 81.3 69.4 5.7 0.83
1985 8 4 0 0 0 0.09 81.3 71.3 5.4 0.87
1985 8 5 0 0 0 0.04 81.3 72.3 6.1 0.84
1985 8 6 0 0 0 0.16 81.3 70.4 5.8 0.84
1985 8 7 0 0 0 0.39 81.3 69.4 12 0.89
1985 8 8 0 0 0 0.46 82.1 69.4 7.2 0.89
1985 8 9 0 0 0 0.05 82.1 68.5 5.6 0.89
1985 8 10 0 0 0 0.03 81.3 73.3 5.3 0.88
1985 8 11 0 0 0 0.09 80.4 71.3 5.2 0.88
1985 8 12 0 0 0 0.11 79.6 71.3 6.2 0.85
1985 8 13 0 0 0 0.93 79.6 71.3 9.4 0.98
1985 8 14 0 0 0 0.25 79.6 71.3 6.2 0.90
1985 8 15 0 0 0 0.50 80.4 71.3 9.3 0.91
1985 8 16 0 0 0 0.00 80.4 73.3 5.7 0.85
1985 8 17 0 0 0 0.50 81.3 73.3 5.3 0.82
1985 8 18 0 0 0 0.08 81.3 70.4 8.3 0.89
1985 8 19 0 0 0 0.41 80.4 70.4 6.9 0.88
1985 8 20 0 0 0 0.13 80.4 74.2 9.1 0.85
1985 8 21 0 0 0 0.66 83.1 72.3 10 0.95
1985 8 22 0 0 0 0.46 83.1 72.3 6.1 0.89
1985 8 23 0 0 0 0.09 81.3 73.3 5.6 0.85
1985 8 24 0 0 0 0.18 81.3 73.3 5.3 0.85
1985 8 25 0 0 0 0.18 82.1 71.3 5.2 0.90
1985 8 26 0 0 0 0.41 82.1 71.3 8.3 0.95
1985 8 27 0 0 0 3.25 80.4 68.5 53 0.99
1985 8 28 0 0 0 0.73 79.6 68.5 14 0.97
1985 8 29 0 0 0 0.05 79.6 70.4 7.2 0.90
1985 8 30 0 0 0 0.09 79.6 68.5 7.4 0.88
1985 8 31 0 0 0 0.27 81.3 68.5 7.8 0.85
1985 9 1 0 0 0 0.55 81.3 71.3 11 0.93
1985 9 2 0 0 0 0.31 78.6 72.3 9 1.00
1985 9 3 0 0 0 0.06 81.3 72.3 7.1 0.96
1985 9 4 0 0 0 0.00 82.1 72.3 6.4 0.90
1985 9 5 0 0 0 0.02 80.4 72.3 6.1 0.89
1985 9 6 0 0 0 0.04 79.6 71.3 6.2 0.93
1985 9 7 0 0 0 0.13 79.6 71.3 6.4 0.87
1985 9 8 0 0 0 2.75 79.6 69.4 36 0.93
1985 9 9 0 0 0 0.31 78.6 68.5 9.3 0.91
1985 9 10 0 0 0 0.05 78.6 68.5 7.6 0.88
1985 9 11 0 0 0 0.32 77.8 70.4 10 0.88
1985 9 12 0 0 0 0.60 77.8 69.4 37 0.98
1985 9 13 0 0 0 4.91 75.9 66.8 83 1.00
1985 9 14 0 0 0 0.27 77.8 66.8 13 0.97
1985 9 15 0 0 0 0.00 80.4 69.4 10 0.88
1985 9 16 0 0 0 0.21 82.1 69.4 9.2 0.95
1985 9 17 0 0 0 0.00 82.1 70.4 8.8 0.90
1985 9 18 0 0 0 0.00 82.1 72.3 8.3 0.88
1985 9 19 0 0 0 0.01 80.4 71.3 8 0.88
1985 9 20 0 0 0 0.03 80.4 70.4 7.9 0.85
1985 9 21 0 0 0 0.02 79.6 70.4 7.6 0.89
1985 9 22 0 0 0 0.00 79.6 69.4 7.4 0.87
1985 9 23 0 0 0 0.73 79.6 72.3 9.6 0.90
1985 9 24 0 0 0 0.82 78.6 72.3 24 0.90
1985 9 25 0 0 0 4.09 80.4 70.4 68 0.87
1985 9 26 0 0 0 0.45 80.7 70.4 13 0.88
1985 9 27 0 0 0 0.09 80.4 69.4 10 0.90
1985 9 28 0 0 0 1.62 78.6 67.6 27 0.97
1985 9 29 0 0 0 0.00 75.9 66.8 11 0.97
1985 9 30 0 0 0 0.23 78.6 66.8 11 0.99
1985 10 1 0 0 0 0.69 78.6 69.4 13 0.96
1985 10 2 0 0 0 2.75 78.6 70.4 37 0.96
1985 10 3 0 0 0 0.48 78.6 69.4 16 0.96
1985 10 4 0 0 0 0.46 77.8 69.4 14 0.96
1985 10 5 0 0 0 0.52 77.8 70.4 24 0.99
1985 10 6 0 0 0 6.19 73.3 66.8 239 1.00
1985 10 7 0 0 0 4.58 75.1 67.6 62 1.00
1985 10 8 0 0 0 0.41 80.4 68.5 22 0.90
1985 10 9 0 0 0 0.11 80.4 68.5 18 0.93
1985 10 10 0 0 0 0.06 76.9 68.5 16 0.92
1985 10 11 0 0 0 0.62 76.9 68.5 15 0.91
1985 10 12 0 0 0 0.16 76.9 68.5 14 0.88
1985 10 13 0 0 0 0.05 76.9 68.5 14 0.89
1985 10 14 0 0 0 0.04 76.9 68.5 14 0.92
1985 10 15 0 0 0 0.05 77.8 68.5 13 0.88
1985 10 16 0 0 0 0.05 78.6 68.5 12 0.89
1985 10 17 0 0 0 0.18 78.6 68.5 12 0.93
1985 10 18 0 0 0 0.42 77.8 66.8 28 0.98
1985 10 19 0 0 0 1.88 75.9 66.8 15 0.98
1985 10 20 0 0 0 0.12 75.9 66.8 14 0.97
1985 10 21 0 0 0 0.46 76.9 67.6 14 0.92
1985 10 22 0 0 0 0.23 77.8 69.4 23 0.97
1985 10 23 0 0 0 4.58 74.1 69.4 75 1.00
1985 10 24 0 0 0 5.73 74.1 68.5 129 1.00
1985 10 25 0 0 0 0.78 77.8 68.5 21 0.98
1985 10 26 0 0 0 0.27 77.8 68.5 31 1.00
1985 10 27 0 0 0 0.64 77.8 69.4 18 1.00
1985 10 28 0 0 0 0.60 77.8 69.4 16 1.00
1985 10 29 0 0 0 1.17 78.6 69.4 24 0.96
1985 10 30 0 0 0 0.23 78.6 69.4 15 0.93
1985 10 31 0 0 0 0.48 78.6 66.8 16 0.90
1985 11 1 0 0 0 0.00 79.6 66.8 16 0.92
1985 11 2 0 0 0 0.15 79.6 69.4 20 0.88
1985 11 3 0 0 0 0.00 79.6 70.4 14 0.93
1985 11 4 0 0 0 0.00 78.6 71.3 15 0.98
1985 11 5 0 0 0 0.25 79.6 67.7 14 0.98
1985 11 6 0 0 0 0.93 79.6 70.4 13 0.91
1985 11 7 0 0 0 0.00 79.6 70.4 12 0.92
1985 11 8 0 0 0 0.00 78.6 69.4 12 0.87
1985 11 9 0 0 0 0.21 76.9 69.4 12 0.83
1985 11 10 0 0 0 0.16 76.9 73.3 12 0.80
1985 11 11 0 0 0 0.16 76.9 68.5 41 0.92
1985 11 12 0 0 0 1.59 75.9 67.6 47 0.96
1985 11 13 0 0 0 4.53 74.1 67.6 68 0.95
1985 11 14 0 0 0 2.22 74.1 64.9 52 0.93
1985 11 15 0 0 0 2.90 74.1 64.9 100 1.00
1985 11 16 0 0 0 5.31 73.3 67.6 26 1.00
1985 11 17 0 0 0 0.74 74.1 68.5 20 0.85
1985 11 18 0 0 0 0.74 76.9 68.5 23 0.95
1985 11 19 0 0 0 0.19 76.9 68.5 19 0.93
1985 11 20 0 0 0 0.25 75.9 71.3 29 0.87
1985 11 21 0 0 0 1.80 75.9 70.4 41 0.80
1985 11 22 0 0 0 0.04 75.9 67.6 17 0.82
1985 11 23 0 0 0 0.25 75.9 67.6 20 0.93
1985 11 24 0 0 0 0.30 75.1 65.7 17 0.91
1985 11 25 0 0 0 0.33 75.1 65.7 16 0.90
1985 11 26 0 0 0 0.03 74.1 64.9 15 0.87
1985 11 27 0 0 0 0.01 74.1 63.9 14 0.83
1985 11 28 0 0 0 0.08 74.1 63.9 13 0.89
1985 11 29 0 0 0 0.08 74.1 64.9 13 0.91
1985 11 30 0 0 0 0.47 74.1 67.6 16 0.92
1985 12 1 0 0 0 0.14 75.1 67.6 13 0.97
1985 12 2 0 0 0 0.00 75.1 66.8 13 0.89
1985 12 3 0 0 0 0.05 74.1 65.7 12 0.90
1985 12 4 0 0 0 0.09 75.1 63.9 11 0.91
1985 12 5 0 0 0 1.01 75.1 63.9 19 1.00
1985 12 6 0 0 0 0.18 75.1 63.9 12 0.98
1985 12 7 0 0 0 0.06 75.9 63.9 11 0.96
1985 12 8 0 0 0 0.00 75.1 64.9 16 0.95
1985 12 9 0 0 0 0.48 75.1 66.8 13 0.98
1985 12 10 0 0 0 0.47 74.1 67.6 14 0.97
1985 12 11 0 0 0 0.44 74.1 64.9 15 0.88
1985 12 12 0 0 0 0.71 74.1 67.6 20 0.98
1985 12 13 0 0 0 0.05 74.1 62.0 13 0.84
1985 12 14 0 0 0 0.14 74.1 62.0 11 0.97
1985 12 15 0 0 0 0.41 74.1 64.9 14 0.96
1985 12 16 0 0 0 0.50 74.1 66.8 11 0.91
1985 12 17 0 0 0 0.32 74.1 66.8 11 0.91
1985 12 18 0 0 0 0.27 75.1 67.6 11 0.96
1985 12 19 0 0 0 0.50 75.1 67.6 10 1.00
1985 12 20 0 0 0 0.55 74.1 66.8 15 0.99
1985 12 21 0 0 0 0.61 74.1 64.9 12 0.97
1985 12 22 0 0 0 0.75 73.3 64.9 17 0.99
1985 12 23 0 0 0 0.37 75.9 66.8 12 0.97
1985 12 24 0 0 0 0.27 75.9 65.7 11 0.89
1985 12 25 0 0 0 0.56 75.1 64.9 11 0.93
1985 12 26 0 0 0 0.09 75.1 64.9 11 0.92
1985 12 27 0 0 0 0.09 74.1 64.9 9.5 0.93
1985 12 28 0 0 0 0.64 74.1 65.7 12 0.87
1985 12 29 0 0 0 0.12 75.1 64.9 9.3 0.96
1985 12 30 0 0 0 0.09 75.1 62.8 8.5 0.91
1985 12 31 0 0 0 0.05 74.1 62.8 8.2 0.96
1986 1 1 0 0 0 0.49 73.3 63.9 10 0.97
1986 1 2 0 0 0 0.53 74.1 64.9 10 0.97
1986 1 3 0 0 0 0.47 74.1 63.9 20 0.93
1986 1 4 0 0 0 0.66 74.1 63.9 15 0.97
1986 1 5 0 0 0 0.18 74.1 64.9 9.6 0.96
1986 1 6 0 0 0 0.18 74.1 62.8 8.3 0.91
1986 1 7 0 0 0 0.21 73.3 62.8 7.9 0.93
1986 1 8 0 0 0 0.14 74.1 63.9 7.9 0.95
1986 1 9 0 0 0 1.74 74.1 64.9 38 1.00
1986 1 10 0 0 0 0.37 72.4 62.8 10 0.95
1986 1 11 0 0 0 0.27 76.9 62.0 10 0.88
1986 1 12 0 0 0 0.00 76.9 62.0 8.5 0.88
1986 1 13 0 0 0 0.09 76.9 62.0 7.9 0.89
1986 1 14 0 0 0 0.02 76.9 63.9 7.5 0.92
1986 1 15 0 0 0 0.14 75.9 63.9 7.5 0.96
1986 1 16 0 0 0 0.50 73.3 63.9 10 0.90
1986 1 17 0 0 0 0.18 73.3 65.7 9.2 0.97
1986 1 18 0 0 0 0.73 73.3 63.9 7.6 0.91
1986 1 19 0 0 0 0.01 74.1 62.8 7.7 0.87
1986 1 20 0 0 0 0.35 74.1 62.8 8.3 0.91
1986 1 21 0 0 0 0.02 75.1 62.8 9.3 0.93
1986 1 22 0 0 0 0.02 74.1 62.8 8.3 0.88
1986 1 23 0 0 0 1.08 74.1 63.9 9.8 0.91
1986 1 24 0 0 0 0.77 74.1 63.9 12 0.96
1986 1 25 0 0 0 0.13 74.1 63.9 7.8 0.91
1986 1 26 0 0 0 0.00 74.1 62.0 7 0.85
1986 1 27 0 0 0 0.00 75.9 59.2 6.7 0.82
1986 1 28 0 0 0 0.00 76.9 59.2 6.4 0.88
1986 1 29 0 0 0 0.00 76.9 62.0 6.4 0.92
1986 1 30 0 0 0 0.76 74.1 64.9 7.1 0.93
1986 1 31 0 0 0 0.51 74.1 63.9 7.7 0.95
1986 2 1 0 0 0 0.05 74.1 63.9 6.5 0.80
1986 2 2 0 0 0 0.41 74.1 68.5 10 0.81
1986 2 3 0 0 0 0.18 74.1 65.7 7.5 0.89
1986 2 4 0 0 0 1.79 74.1 65.7 40 0.99
1986 2 5 0 0 0 0.46 73.3 65.7 11 0.76
1986 2 6 0 0 0 0.27 73.3 62.8 8.3 0.77
1986 2 7 0 0 0 0.23 73.3 62.8 7.5 0.88
1986 2 8 0 0 0 0.05 73.3 62.0 6.7 0.92
1986 2 9 0 0 0 0.02 74.1 62.0 6.4 0.83
1986 2 10 0 0 0 0.02 75.9 62.0 6.1 0.82
1986 2 11 0 0 0 0.14 75.9 63.9 6 0.87
1986 2 12 0 0 0 0.05 75.9 64.9 5.8 0.83
1986 2 13 0 0 0 0.00 75.9 63.9 5.6 0.81
1986 2 14 0 0 0 0.02 75.9 62.8 5.7 0.89
1986 2 15 0 0 0 0.05 75.9 62.8 5.5 0.82
1986 2 16 0 0 0 0.00 75.9 60.1 5.3 0.89
1986 2 17 0 0 0 0.63 75.1 60.1 6.4 0.95
1986 2 18 0 0 0 0.07 74.1 63.9 5.5 0.87
1986 2 19 0 0 0 0.27 75.1 62.8 18 0.91
1986 2 20 0 0 0 0.00 75.1 62.8 7.1 0.92
1986 2 21 0 0 0 0.00 75.1 62.8 5.8 0.91
1986 2 22 0 0 0 0.05 73.3 63.9 5.5 0.80
1986 2 23 0 0 0 0.00 74.1 63.9 5.3 0.68
1986 2 24 0 0 0 0.00 74.1 63.9 5.2 0.80
1986 2 25 0 0 0 0.03 75.1 63.9 5.2 0.81
1986 2 26 0 0 0 0.00 76.9 62.8 5.1 0.78
1986 2 27 0 0 0 0.00 78.6 62.8 5 0.77
1986 2 28 0 0 0 0.27 78.6 63.9 5 0.88
1986 3 1 0 0 0 0.02 78.6 62.8 4.8 0.75
1986 3 2 0 0 0 0.12 78.6 62.8 4.8 0.77
1986 3 3 0 0 0 0.00 78.6 63.9 4.8 0.77
1986 3 4 0 0 0 0.26 76.9 63.9 5.8 0.95
1986 3 5 0 0 0 0.14 78.6 63.9 5 0.82
1986 3 6 0 0 0 0.20 78.6 62.8 4.9 0.89
1986 3 7 0 0 0 0.11 77.8 62.8 4.9 0.87
1986 3 8 0 0 0 0.01 77.8 63.9 4.6 0.88
1986 3 9 0 0 0 0.29 75.9 63.9 6.1 0.85
